submission_id,prolific_pid,study,condition,caption,n_keystrokes,n_ai_uses,ai_used,n_tab_leaves,task_duration_s,elo,vote_count,pretrained_score,llm_humor,llm_cleverness,llm_fit,llm_overall,llm_comment,feedback_type,top_half,real_percentile,honeypot_clean,moderation_flagged,process_producing,process_responsible,process_involved,process_satisfaction,identity_funny,identity_importance,identity_reflects,attention_check,outcome_capable,outcome_effective,outcome_power,meaning_fulfilling,meaning_meaningful,meaning_mattered,experience,feedback_text,process_agency,outcome_agency,meaning,identity
69b99b6f1958ca8cea40db5c,39167ADB1ECE46338454FB691F40CA0F,connect1,ai,"New York’s winter commute: some slip, some waddle, but everyone flaps about the weather.",3,1,TRUE,0,38.275,1500,0,NA,NA,NA,NA,NA,NA,none,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69b99b751958ca8cea40db5d,056F472A049441DA8289C03C8EC68EC7,connect1,ai,The type of things that happen in my dreams that I think of as normal while I am in them.,98,1,TRUE,0,55.452,1476,47,39,6,7,8,7,The caption captures the absurdity of the scene but may not elicit strong laughter.,honest_coarsened,FALSE,20,TRUE,FALSE,9,10,9,7,6,8,7,7,3,2,2,4,3,7,I was thinking about funny things my friends say.,,9.333333333333334,2.3333333333333335,4.666666666666667,7
69b99b7a1958ca8cea40db5f,DDD6DE04140C4099AC77B15B9639F1F6,connect1,ai,Anybody hungry?,23,1,TRUE,0,49.358,1330,51,15,6,7,8,7,The caption is amusing and ties into the absurdity of the penguins in an urban setting.,honest_coarsened,FALSE,14,TRUE,FALSE,10,10,10,10,10,10,10,7,3,3,7,8,5,5,I was seriously trying to be funny. Not that we would eat the penguins but that they must all be hungry and perhaps the humans were the food. LOL,,10,4.333333333333333,6,10
69b99b7e1958ca8cea40db61,2F0FA835EBB24AD894CC626346F08F38,connect1,solo,Never felt as much in common with a pigeon before!,60,0,FALSE,0,62.471,1455,45,67,7,8,9,8,The caption cleverly captures the absurdity of the situation while relating to the penguins and the pigeon.,honest_coarsened,TRUE,50,TRUE,FALSE,10,10,10,6,2,1,3,7,5,5,6,1,0,0,I just needed to come up with something and move on - no feeling other than indifference,,10,5.333333333333333,0.3333333333333333,2
69b99b841958ca8cea40db63,112C874A37CE4F2F82B72F0D85A39016,connect1,solo,There goes the neighborhood...,34,0,FALSE,0,41.163,1536,47,63,7,8,9,8,"The caption cleverly plays on the unexpected presence of penguins in a city setting, making it both humorous and fitting.",honest_coarsened,TRUE,50,TRUE,FALSE,8,8,6,5,6,5,4,7,8,5,8,4,3,1,,,7.333333333333333,7,2.6666666666666665,5
69b99b871958ca8cea40db66,C9827937DD7B4581B414E16ED9C00793,connect1,ai,Building my own minion army,62,1,TRUE,0,48.68,1365,51,29,5,6,7,6,"The caption is amusing and fits the cartoon's whimsical nature, but it could be more directly related to the penguins.",honest_coarsened,FALSE,3,TRUE,FALSE,4,3,2,0,6,6,5,7,0,0,0,0,0,5,I literally couldn't remember any anecdotes about penguins as soon as I saw the AI chat bots caption,I don't like the picture itself i's not very stimulating,3,0,1.6666666666666667,5.666666666666667
69b99b881958ca8cea40db68,39167ADB1ECE46338454FB691F40CA0F,connect1,ai,"New York’s winter commute: some slip, some waddle, but everyone flaps about the weather.",3,2,TRUE,0,20.33,1526,50,44,7,8,9,8,The caption cleverly ties the scene of the penguins to New York's winter commute while maintaining a humorous tone.,honest_coarsened,FALSE,44,TRUE,FALSE,0,0,1,6,3,3,7,7,2,2,8,2,1,0,"I mainly took the AI at face value, because I'm not a great joke rider myself.",,0.3333333333333333,4,1,4.333333333333333
69b99b8b1958ca8cea40db6c,8DFA07C880FC4350BCAE8401C5098747,connect1,solo,Penguins have become the pigeons.,66,0,FALSE,1,72.338,1534,49,53,7,8,9,8,"The caption cleverly plays on the humorous juxtaposition of penguins in an urban setting, aligning well with the cartoon's visual theme.",honest_coarsened,TRUE,62,TRUE,FALSE,10,10,10,5,0,0,0,7,5,5,5,5,1,1,Just an observation of what I saw in the cartoon.,,10,5,2.3333333333333335,0
69b99b8e1958ca8cea40db6e,FDF28578B1084EDDB719613CA4B39631,connect1,ai,Vacation packages to Antarctica are getting out of hand,57,1,TRUE,0,41.085,1554,42,39,7,8,9,8,The caption cleverly ties the absurdity of the penguins in an urban setting to a humorous take on vacation promotions.,honest_coarsened,FALSE,59,TRUE,FALSE,0,0,0,5,1,2,2,7,0,0,0,0,0,0,I had no idea what to write!,,0,0,0,1.6666666666666667
69b99b8f1958ca8cea40db72,C247700CAD9B4EEAADE78DFFAFBED2DC,connect1,ai,This town turned into Antarctica!,40,1,TRUE,0,57.319,1368,44,14,7,6,9,7,The caption is amusing and fits well with the cartoon's unexpected penguin invasion.,honest_coarsened,FALSE,26,TRUE,FALSE,10,10,10,6,3,7,6,7,5,3,5,5,5,5,I was thinking about a clever comment. I wanted it to be short and simple. The experience felt fine. ,This was an interesting task. ,10,4.333333333333333,5,5.333333333333333
69b99b951958ca8cea40db7e,9EDEC868D1A44566BA439970D5DB2533,connect1,ai,Antarctica meets City Life,30,1,TRUE,0,71.482,1416,41,16,5,6,8,6,The caption captures the scene well but lacks a stronger humorous twist.,honest_coarsened,FALSE,18,TRUE,FALSE,6,8,8,2,6,5,6,7,1,1,9,8,7,7,I felt like I was stressing too much to try to be so funny that I got burnt out and my mind went blank and my caption was the best I could do. Definitely a humbling experience! ,,7.333333333333333,3.6666666666666665,7.333333333333333,5.666666666666667
69b99b961958ca8cea40db80,76B4C3F69B37417CABF3D8F6DB1D82EF,connect1,solo,Human invasion,15,0,FALSE,0,30.36,1372,50,16,6,7,8,7,The caption cleverly plays on the penguins' perspective but could be more humorous with a punchier twist.,honest_coarsened,FALSE,13,TRUE,FALSE,10,10,10,10,10,10,10,7,10,10,10,10,10,10,i was just trying to think of something funny. i felt good.,,10,10,10,10
69b99b961958ca8cea40db81,3413EED697A246E896AD0A399CDC3923,connect1,solo,I don't think we are in Kansas anymore!,42,0,FALSE,0,36.36,1582,48,37,6,7,9,7,The caption cleverly references the unusual scene but lacks a stronger punchline for humor.,honest_coarsened,FALSE,31,TRUE,FALSE,10,10,10,5,7,9,9,7,7,4,8,0,0,5,"I was trying to come up with something good, but I didn't have many ideas",n/a,10,6.333333333333333,1.6666666666666667,8.333333333333334
69b99b981958ca8cea40db85,4CAE8572F807410A9F357856CB9B5C5A,connect1,solo,Always keep your penguins in a row.,37,0,FALSE,0,66.279,1379,48,43,6,7,8,7,The caption cleverly ties into the visual chaos of penguins while maintaining a lighthearted tone.,honest_coarsened,FALSE,25,TRUE,FALSE,5,6,5,6,5,5,5,7,5,5,5,5,5,5,I was not sure.,,5.333333333333333,5,5,5
69b99b9a1958ca8cea40db8a,9B37E9168EC34118A738BEFCB5FCED88,connect1,ai,It must be free snow cone day.,41,1,TRUE,0,71.923,1559,46,27,6,7,8,7,"The caption creatively captures the chaos of penguins in the city, but the humor may not resonate with everyone.",honest_coarsened,FALSE,38,TRUE,FALSE,10,10,10,10,10,7,6,7,10,10,10,4,5,4,I wanted to entertain myself,More humorous captions,10,10,4.333333333333333,7.666666666666667
69b99ba71958ca8cea40dbaf,E5BA0D6A7AD641ECB4F32C9243B95B8D,connect1,ai,"Commuting is cool until you have to slide to work!""",0,4,TRUE,0,69.725,1602,48,56,6,7,8,7,"The play on commuting with a penguin's sliding adds a fun twist, fitting well with the cartoon's theme.",honest_coarsened,TRUE,41,TRUE,FALSE,1,5,6,1,5,1,1,7,1,1,5,1,0,4,I was hoping the AI would have beem funnier.,No,4,2.3333333333333335,1.6666666666666667,2.3333333333333335
69b99bab1958ca8cea40dbbd,AFFBEAC33F8A47D0B70727B751F79AD0,connect1,ai,"""The pigeons look slightly bigger today""",75,1,TRUE,0,99.331,1625,42,67,6,7,8,7,"The caption cleverly plays on the surprising presence of penguins instead of pigeons, fitting well with the cartoon's theme.",honest_coarsened,TRUE,41,TRUE,FALSE,10,10,10,10,10,10,10,7,10,10,10,10,10,10,I felt creative and imaginative.,"Great study, thank you.",10,10,10,10
69b99bac1958ca8cea40dbc1,355D5A2D1A374F15885AF7D49048F056,connect1,ai,"""Rush hour’s gone south for the winter!""",0,1,TRUE,1,56.286,1493,50,53,7,8,9,8,The play on words is clever and well-suited to the whimsical scene with penguins.,honest_coarsened,TRUE,66,TRUE,FALSE,0,0,0,5,2,2,2,7,9,9,5,0,0,3,Didn’t think mine would do well,,0,7.666666666666667,1,2
69b99bb21958ca8cea40dbd7,370D4E31F2944616B669B378381D26F8,connect1,solo,Penguins are marking their territory.,43,0,FALSE,0,81.637,1324,39,18,6,7,9,7,"The caption cleverly plays on the behavior of the penguins, but the humor could be stronger.",honest_coarsened,FALSE,14,TRUE,FALSE,10,10,10,5,5,3,3,7,3,3,5,7,6,7,The experience felt fine. I tried to be funny. ,,10,3.6666666666666665,6.666666666666667,3.6666666666666665
69b99bb71958ca8cea40dbe9,98E529F49D1843D7A2947802A546CE30,connect1,solo,"I believe in global warming, but what the Hell?",52,0,FALSE,0,47.045,1500,0,NA,NA,NA,NA,NA,NA,none,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69b99bba1958ca8cea40dbf6,F2A88B8549DE49A1AFD06617A9FBD49E,connect1,ai,The fish here is not seasonal,30,1,TRUE,0,86.436,1509,58,7,5,6,7,6,The caption is amusing but feels somewhat disconnected from the visual chaos of the penguins in the setting.,honest_coarsened,FALSE,24,TRUE,FALSE,10,10,5,5,7,8,7,7,NA,NA,NA,NA,NA,NA,NA,NA,8.333333333333334,NA,NA,7.333333333333333
69b99bbc1958ca8cea40dbfe,3059C32788514181ABDD25A4FE5E881A,connect1,ai,"""The weather forecast said to expect arctic temperatures, but this is antarctic!""",112,1,TRUE,1,120.977,1549,41,51,6,7,8,7,"The caption cleverly plays on the unexpected presence of penguins, aligning well with the cartoon's theme.",honest_coarsened,TRUE,28,TRUE,FALSE,10,10,10,9,6,7,7,7,8,8,9,8,8,6,"I wanted to come up with something that felt a bit clever, but easy to figure out.",,10,8.333333333333334,7.333333333333333,6.666666666666667
69b99bbd1958ca8cea40dc03,95301D8167124926AEAA2794D5E8E631,connect1,ai,"""When the GPS said 'turn south for winter,' it wasn't kidding.""",2,1,TRUE,0,38.856,1586,48,50,7,8,9,8,"The caption cleverly ties in GPS navigation with the unexpected presence of penguins, enhancing the humor.",honest_coarsened,TRUE,72,TRUE,FALSE,0,0,0,0,4,10,5,7,0,0,0,0,0,0,,,0,0,0,6.333333333333333
69b99bc01958ca8cea40dc0e,D299AE4BDF2241019D429D89ECE772CF,connect1,solo,I guess Hell really has frozen over,38,0,FALSE,0,33.293,1734,51,66,7,8,9,8,"The caption effectively plays on the absurdity of penguins in an urban setting, creating a humorous and clever connection.",honest_coarsened,TRUE,66,TRUE,FALSE,6,7,6,8,4,7,5,7,8,9,8,7,8,7,It was a lot of fun!,,6.333333333333333,8.333333333333334,7.333333333333333,5.333333333333333
69b99bc41958ca8cea40dc1d,673A0BFA648A4FFBBD17FACBF6D2C3B8,connect1,ai,"When the GPS said to expect some 'traffic,' this isn't what they had in mind",2,2,TRUE,0,54.928,1628,38,84,7,8,9,8,The caption cleverly plays on the concept of traffic while fitting well with the unexpected scene of penguins in a city setting.,honest_coarsened,TRUE,69,TRUE,FALSE,1,1,2,2,4,5,4,7,4,4,5,3,3,3,I feel my humor is more in person than writing things down so I wasn't sure what was funny. ,,1.3333333333333333,4.333333333333333,3,4.333333333333333
69b99bc41958ca8cea40dc1f,673A0BFA648A4FFBBD17FACBF6D2C3B8,connect1,ai,"When the GPS said to expect some 'traffic,' this isn't what they had in mind",2,2,TRUE,0,55.311,1500,0,NA,NA,NA,NA,NA,NA,none,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69b99bc71958ca8cea40dc2d,03204146D04547308EC69CEDD44A37F9,connect1,solo,"I know it's cold out, but this is ridiculous!",53,0,FALSE,0,56.281,1490,41,67,6,7,9,7,"The caption effectively highlights the absurdity of the situation, making it relatable and humorous.",honest_coarsened,TRUE,32,TRUE,FALSE,10,10,10,5,1,5,5,7,5,5,8,5,6,5,I'm really not good at coming up with funny captions; I just used the first thing that popped into my head.,no,10,6,5.333333333333333,3.6666666666666665
69b99bca1958ca8cea40dc3a,D5D4090BA4894FD2BA28B89E8B40D93C,connect1,ai,"""When the GPS said 'turn right at Antarctica,' I didn't think it was serious!""",2,20,TRUE,2,87.126,1607,47,67,7,8,9,8,"The caption cleverly ties the GPS turn with the surreal presence of penguins, enhancing the cartoon's absurdity.",honest_coarsened,TRUE,65,TRUE,FALSE,2,2,1,3,0,0,0,7,2,3,3,1,1,1,"I'm not good at this type of task, so I was just trying to use the AI to generate a lot of different captions and choose my favorite.",,1.6666666666666667,2.6666666666666665,1,0
69b99bcf1958ca8cea40dc51,A744F31F29A541EEA0845377A40C3C94,connect1,solo,"I thought we were supposed to be filming ""The Planet of the Apes""",76,0,FALSE,0,115.763,1480,45,39,6,7,8,7,"The caption is amusing and creatively references a well-known movie, though the pun on 'apes' might be stronger if tied to the actual content of the cartoon.",honest_coarsened,FALSE,19,TRUE,FALSE,10,10,10,8,7,10,10,7,6,3,10,5,6,10,I tried to think of the scene and imagine if I were reading a comic strip or cartoon as to what would get a laugh out of me,,10,6.333333333333333,7,9
69b99bd01958ca8cea40dc57,57C912FC551B4394ABCF0CDA2F381112,connect1,solo,Escape of the penguins... AHHH they're everywhere,53,0,FALSE,0,99.966,1424,41,28,6,7,9,7,"The caption captures the chaotic yet humorous situation well, though it could be slightly funnier.",honest_coarsened,FALSE,20,TRUE,FALSE,5,7,4,1,7,6,7,7,3,2,2,4,4,5,I was trying to think of something funny but the image wasn't necesarilly funny,,5.333333333333333,2.3333333333333335,4.333333333333333,6.666666666666667
69b99bd31958ca8cea40dc63,1212B46ADAEA4CFCB0BF1C8CE8B1C50E,connect1,ai,So this is what it was like before color (idk sorry),161,1,TRUE,0,56.451,1424,53,39,5,6,7,6,The caption offers a playful take on the monochrome scene but could be funnier and more directly related to the penguins.,honest_coarsened,FALSE,16,TRUE,FALSE,10,10,10,3,9,9,9,7,3,1,10,2,2,2,It was a topic I didn't feel prepared to come up with something funny for. Not sure it matched my brand of humour. Which is fine.,,10,4.666666666666667,2,9
69b99bd31958ca8cea40dc68,92C38817AF7E4D61A934333856DC19C0,connect1,ai,"After climate change, the morning commute got a lot cooler... and more slippery!",0,4,TRUE,0,105.503,1435,46,59,7,8,9,8,"The caption cleverly links climate change with an amusing visual scenario, making it both relevant and funny.",honest_coarsened,TRUE,51,TRUE,FALSE,4,2,4,7,8,7,8,7,6,6,6,5,5,6,"I was trying to find a caption related to climate change, and then the AI came up with this brilliant idea.",,3.3333333333333335,6,5.333333333333333,7.666666666666667
69b99bd41958ca8cea40dc6a,F81F039EC38C4CF6B9CA2DB16D019197,connect1,solo,"As the people were touring penguin city, a penguin came up to them and offered to sell them a counterfeit Prada bag.",73,0,FALSE,0,106.875,1299,45,33,6,7,8,7,"The caption adds humor through an unexpected twist, but could be more directly related to the cartoon's playful setting.",honest_coarsened,FALSE,12,TRUE,FALSE,10,10,10,8,8,9,8,7,2,2,9,8,7,6,I wanted to be funny but original and ironic at the same time.,,10,4.333333333333333,7,8.333333333333334
69b99bd51958ca8cea40dc73,98E529F49D1843D7A2947802A546CE30,connect1,solo,"I believe in global warming, but what the heck?",57,0,FALSE,0,77.517,1500,0,NA,NA,NA,NA,NA,NA,none,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69b99bd71958ca8cea40dc78,8A8C43159B3143D6841B60E8FAB43C29,connect1,ai,I guess I didn't consider the consequences of defunding the zoo.,211,1,TRUE,0,94.796,1687,46,70,7,8,9,8,"The caption cleverly ties the chaos of the penguins in the city to a topical issue, making it both funny and relevant.",honest_coarsened,TRUE,65,TRUE,FALSE,10,10,10,5,7,8,7,7,8,8,8,10,5,5,I was doing my best to come up with something original and witty. It was vindicating when I came up with something and it was in the top half.,,10,8,6.666666666666667,7.333333333333333
69b99bd71958ca8cea40dc79,CE03D44DEB974D54AF0435B782B85A46,connect1,ai,"""Frank, I thought you said PIGEONS.""",44,1,TRUE,0,47.449,1560,38,36,7,8,9,8,"The caption effectively plays on the unexpected presence of penguins instead of pigeons, making it both humorous and fitting.",honest_coarsened,FALSE,58,TRUE,FALSE,8,8,8,8,7,7,8,7,8,4,7,6,5,5,That I didn't want to use the AI-generated suggestion.,,8,6.333333333333333,5.333333333333333,7.333333333333333
69b99bd81958ca8cea40dc7d,E75AABBDA5CC4A219FDBE61855D36359,connect1,ai,"If man and penguins can co-exist, why can't the rest of the world do the same?",85,1,TRUE,0,92.915,1408,52,50,5,6,8,6,"The caption offers a thoughtful commentary, but the humor feels a bit flat given the cartoon's absurdity.",honest_coarsened,TRUE,15,TRUE,FALSE,10,10,10,8,7,10,8,7,7,7,9,10,9,9,"I felt under pressure to be funny. I'm naturally funny in conversation, but this was different.","No, this was fun!",10,7.666666666666667,9.333333333333334,8.333333333333334
69b99bd81958ca8cea40dc7f,6462D588260B4356936047A04A336EBE,connect1,solo,pengmania,9,0,FALSE,0,27.458,1362,47,28,6,7,8,7,"The play on words is amusing and aligns well with the scene, adding to the cartoon's charm.",honest_coarsened,FALSE,21,TRUE,FALSE,10,10,10,0,6,7,7,7,0,0,10,0,0,0,I struggled to come up with anything,N/A,10,3.3333333333333335,0,6.666666666666667
69b99bda1958ca8cea40dc87,29BCAE5CBF014FB3AC6749B24B99A543,connect1,ai,"""When global warming goes too far and the penguins start commuting to work.""",0,7,TRUE,1,123.591,1505,48,36,7,8,9,8,The caption plays effectively on the absurdity of the scenario while cleverly addressing a relevant environmental issue.,honest_coarsened,FALSE,49,TRUE,FALSE,0,1,0,5,2,2,3,7,2,0,1,2,1,3,"it was simple, i had help with ai",,0.3333333333333333,1,2,2.3333333333333335
69b99bda1958ca8cea40dc88,0AEBBC0E0AD045B9BE419A82B606BC9F,connect1,solo,"Um, do you get the feeling we are underdressed?",83,0,FALSE,0,83.241,1559,41,68,7,6,8,7,"The caption cleverly highlights the absurdity of the situation, making it both funny and relevant.",honest_coarsened,TRUE,42,TRUE,FALSE,8,8,10,6,7,9,8,7,7,8,7,8,7,8,I wanted it to make sense and wanted it to be related to everyone. ,,8.666666666666666,7.333333333333333,7.666666666666667,8
69b99bdb1958ca8cea40dc8d,79F43DA421694A40B35310B1ECB4367A,connect1,ai,These diversity hires are getting out of hand.,55,1,TRUE,1,70.554,1500,0,NA,NA,NA,NA,NA,NA,none,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69b99bdc1958ca8cea40dc91,490DA625DC9840FAA97DD27F11B71816,connect1,solo,Pidgin poop everywhere Martha,57,0,FALSE,0,121.623,1301,48,31,5,6,7,6,"The caption plays on the situation with a pun, but it feels a bit flat given the absurdity of the scene.",honest_coarsened,FALSE,3,TRUE,FALSE,7,7,7,5,7,7,7,7,6,8,8,6,5,5,I was trying to think of something funny but nothing was really coming up,,7,7.333333333333333,5.333333333333333,7
69b99bde1958ca8cea40dc98,6BB9322B779B40D19994176DA55902A8,connect1,solo,Good thing they can't fly otherwise we'd get pooped on.,68,0,FALSE,1,30.093,1586,42,67,7,6,9,8,The caption humorously highlights the absurdity of the penguins in an unexpected urban setting while fitting well with the visual scenario.,honest_coarsened,TRUE,49,TRUE,FALSE,9,10,10,8,8,8,8,7,9,9,9,9,9,8,I wanted to be funny. ,None. ,9.666666666666666,9,8.666666666666666,8
69b99be11958ca8cea40dcad,F5AF9A421C124609BFA99D97FB6E4965,connect1,solo,"Is this some new fancy, ice skating rink we haven't heard of yet?",73,0,FALSE,0,144.288,1438,45,38,7,8,9,8,The caption cleverly plays on the absurdity of the situation while fitting well with the cartoon's theme of penguins in an urban setting.,honest_coarsened,FALSE,39,TRUE,FALSE,8,8,8,6,3,5,5,7,0,0,2,3,3,3,I felt pressured but tried my best,,8,0.6666666666666666,3,4.333333333333333
69b99be31958ca8cea40dcb8,B90B293930CE4EB4B0BEBA8CB19730D9,connect1,solo,I knew you should've asked for directions...,45,0,FALSE,0,47.293,1605,43,57,6,7,8,7,"The caption cleverly captures the absurdity of the situation with the penguins, making it relatable while being humorous.",honest_coarsened,TRUE,45,TRUE,FALSE,10,10,10,5,8,8,10,7,7,7,10,7,6,7,"It was fun, I enjoyed it even though I don't think very highly of mine.",Everything was great!,10,8,6.666666666666667,8.666666666666666
69b99be41958ca8cea40dcbc,1CB076CBC0D34C92A056135A69EB2D48,connect1,solo,we have been.... pengvaded,38,0,FALSE,0,61.439,1398,44,31,6,7,9,7,"The pun is amusing and well-suited to the scene, though it may not be the most original setup.",honest_coarsened,FALSE,18,TRUE,FALSE,5,8,9,7,5,3,2,7,1,1,2,0,0,0,i couldnt think of a joke fast ennough,,7.333333333333333,1.3333333333333333,0,3.3333333333333335
69b99be41958ca8cea40dcbd,CA76C8F94E714A7AA0818BE230A420ED,connect1,ai,These forecasts are getting a little wild wouldn't you say?,62,1,TRUE,1,81.087,1549,44,81,7,8,9,8,"The caption cleverly connects the unexpected presence of penguins with the idea of wild weather forecasts, making it amusing and relevant.",honest_coarsened,TRUE,63,TRUE,FALSE,10,10,10,10,7,6,6,7,7,7,10,8,8,10,"I was just considering ways to play with words related to the image, As well as taking into consideration the AI recommendation as a general point of reference.

It was overall mildly enjoyable
 ",,10,8,8.666666666666666,6.333333333333333
69b99be51958ca8cea40dcc9,37E2D2B94BA14B2FA724746DB39B5A5A,connect1,ai,"In a world full of pigeons, be a penguin.",43,1,TRUE,0,85.501,1550,45,68,6,7,9,7,"The caption is creative and well-matched, though the humor could be stronger.",honest_coarsened,TRUE,28,TRUE,FALSE,10,10,10,10,8,8,10,7,10,10,10,10,10,10,"It was fun, I felt like one of those people who run a twitter account for big corporations. lol",,10,10,10,8.666666666666666
69b99be61958ca8cea40dcd0,FF73A84FF3F14A928B7095849BA26BCD,connect1,solo,I didn’t know penguins could fly,48,0,FALSE,1,66.353,1432,41,34,6,5,8,6,The caption highlights the absurdity of the scene but feels a bit straightforward.,honest_coarsened,FALSE,22,TRUE,FALSE,5,5,5,5,7,6,6,7,6,6,6,6,6,6,It was entertaining ,,5,6,6,6.333333333333333
69b99be81958ca8cea40dcd7,2DD0334B0EF143AF970909B8F861F59F,connect1,ai,"When I heard they were making a live action Happy Feet, this is not what I expected",175,1,TRUE,0,52.681,1645,49,81,7,8,9,8,"The caption adds a playful twist to the scene, making a clever reference to the unexpected appearance of penguins in a live-action setting.",honest_coarsened,TRUE,59,TRUE,FALSE,10,10,10,7,6,6,6,7,8,8,8,8,6,6,"I didn't really feel much, I am just completing a task and this has nothing to do with my worse",Don't force me to use AI ,10,8,6.666666666666667,6
69b99bea1958ca8cea40dce1,C1671DDEC3B04444A47561CBA60B8760,connect1,ai,I know the weather said bitter cold but i wasn't expecting this!,68,1,TRUE,0,58.817,1636,40,86,6,7,9,7,The caption cleverly plays on the unexpected snowy scene but could be a bit funnier.,honest_coarsened,TRUE,40,TRUE,FALSE,10,10,10,9,10,8,8,7,10,10,10,8,10,6,i was trying to come up with the best caption i could think of ,,10,10,8,8.666666666666666
69b99beb1958ca8cea40dcec,C1671DDEC3B04444A47561CBA60B8760,connect1,ai,I know the weather said bitter cold but i wasn't expecting this!,68,1,TRUE,0,62.948,1500,0,NA,NA,NA,NA,NA,NA,none,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69b99bee1958ca8cea40dcfd,79F43DA421694A40B35310B1ECB4367A,connect1,ai,No one said it was a black tie event.,105,1,TRUE,1,88.903,1500,0,NA,NA,NA,NA,NA,NA,none,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69b99bf01958ca8cea40dd0c,E00FE3F926504F12A763173EBB54E91D,connect1,ai,"""When you finally convince the penguins to join your morning commute.""",0,1,TRUE,0,40.582,1412,40,66,7,8,9,8,"The caption cleverly ties the unusual sight of penguins in a city to the relatable theme of commuting, adding humor to the scenario.",honest_coarsened,TRUE,47,TRUE,FALSE,0,0,0,0,10,10,10,7,5,5,0,0,0,0,It felt like I had to rely on AI ,,0,3.3333333333333335,0,10
69b99bf11958ca8cea40dd15,79F43DA421694A40B35310B1ECB4367A,connect1,ai,No one said it was a black tie event.,105,1,TRUE,1,92.385,1500,0,NA,NA,NA,NA,NA,NA,none,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69b99bf71958ca8cea40dd40,788C0AAC8A924E98B0667144DE400B05,connect1,ai,When your GPS says 'take a left at Penguin Avenue' and you think it's a joke.,2,7,TRUE,0,93.628,1454,47,58,7,8,9,8,"The caption creatively connects the presence of penguins to a humorous GPS scenario, fitting well with the cartoon's theme.",honest_coarsened,TRUE,51,TRUE,FALSE,3,3,3,3,7,7,7,7,7,4,7,6,6,6,I really wanted to be funny but was having a hard time being put on the spot. ,,3,6,6,7
69b99bf91958ca8cea40dd47,98E529F49D1843D7A2947802A546CE30,connect1,solo,"I believe in global warming, but what the heck?",50,0,FALSE,0,30.12,1533,41,32,6,7,8,7,The caption effectively captures the absurdity of the penguin scenario while tying it to a relevant theme.,honest_coarsened,FALSE,32,TRUE,FALSE,10,10,9,7,9,8,8,7,4,4,6,3,5,3,I figured that I would be current.,,9.666666666666666,4.666666666666667,3.6666666666666665,8.333333333333334
69b99bfc1958ca8cea40dd60,9109FFE4488A430788777B488018B5C7,connect1,solo,"As God is my witness, I thought penquins could fly.",67,0,FALSE,0,90.778,1483,43,33,7,8,9,8,"The caption cleverly plays on a common misconception about penguins, aligning well with the humorous scene.",honest_coarsened,FALSE,48,TRUE,FALSE,3,2,5,6,3,5,6,7,2,2,1,1,0,1,I felt sorta of confused. The experience wasn't that great.,It doesn't have to be so redundant.,3.3333333333333335,1.6666666666666667,0.6666666666666666,4.666666666666667
69b99bff1958ca8cea40dd6f,CAEF35C4ABF64864977558F2756421D9,connect1,solo,I didn't think tuxedos were required for this stroll!,60,0,FALSE,0,85.457,1510,53,80,7,8,9,8,"The caption cleverly plays on the visual pun of penguins in tuxedos, making it both humorous and relevant to the scene.",honest_coarsened,TRUE,57,TRUE,FALSE,10,10,10,8,10,10,8,7,10,10,10,10,10,10,Being funny,nope   great just the way it was,10,10,10,9.333333333333334
69b99c041958ca8cea40dd9a,5CFF46D109FB4D2A9A15C879C8FCB16E,connect1,ai,Rush hour is slowed by penguin hour,62,1,TRUE,0,106.929,1428,39,32,7,8,9,8,"The caption is humorous and cleverly plays on the unusual scenario depicted, enhancing the cartoon's charm.",honest_coarsened,FALSE,40,TRUE,FALSE,10,10,10,2,1,9,9,7,1,1,7,1,1,1,Think of something funny but I felt unsure,,10,3,1,6.333333333333333
69b99c071958ca8cea40ddb1,669DEBEBE0C14C60B6915B6FC3E7C61F,connect1,ai,"""You know its cold when the penguins vacation in New York City.""",70,1,TRUE,0,59.293,1742,40,41,7,6,9,8,The play on penguins vacationing in a cold city adds a whimsical twist that aligns well with the scene.,honest_coarsened,FALSE,69,TRUE,FALSE,10,10,10,10,7,7,9,7,10,4,10,10,3,7,I was trying to think of something global warming related like a lot of people but couldn't do it!,No it was fun,10,8,6.666666666666667,7.666666666666667
